cell_id	clone_id
SA1184DX1XB02813-A118797B-R45-C11	B
SA1184DX1XB02813-A118797B-R45-C17	A
SA1184DX1XB02813-A118797B-R45-C19	C
SA1184DX1XB02813-A118797B-R45-C22	G
SA1184DX1XB02813-A118797B-R45-C23	B
SA1184DX1XB02813-A118797B-R45-C31	D
SA1184DX1XB02813-A118797B-R45-C44	None
SA1184DX1XB02813-A118797B-R45-C50	C
SA1184DX1XB02813-A118797B-R45-C52	E
SA1184DX1XB02813-A118797B-R45-C53	None
SA1184DX1XB02813-A118797B-R45-C54	A
SA1184DX1XB02813-A118797B-R45-C58	C
SA1184DX1XB02813-A118797B-R45-C64	A
SA1184DX1XB02813-A118797B-R45-C68	E
SA1184DX1XB02813-A118797B-R45-C69	C
SA1184DX1XB02813-A118797B-R46-C10	E
SA1184DX1XB02813-A118797B-R46-C12	D
SA1184DX1XB02813-A118797B-R46-C13	A
SA1184DX1XB02813-A118797B-R46-C18	None
SA1184DX1XB02813-A118797B-R46-C20	A
SA1184DX1XB02813-A118797B-R46-C21	A
SA1184DX1XB02813-A118797B-R46-C31	F
SA1184DX1XB02813-A118797B-R46-C37	F
SA1184DX1XB02813-A118797B-R46-C45	A
SA1184DX1XB02813-A118797B-R47-C18	C
SA1184DX1XB02813-A118797B-R47-C31	C
SA1184DX1XB02813-A118797B-R47-C39	G
SA1184DX1XB02813-A118797B-R47-C49	D
SA1184DX1XB02813-A118797B-R47-C61	A
SA1184DX1XB02813-A118797B-R47-C62	F
SA1184DX1XB02813-A118797B-R47-C68	D
SA1184DX1XB02813-A118797B-R48-C12	A
SA1184DX1XB02813-A118797B-R48-C27	E
SA1184DX1XB02813-A118797B-R48-C36	F
SA1184DX1XB02813-A118797B-R48-C40	None
SA1184DX1XB02813-A118797B-R48-C43	F
SA1184DX1XB02813-A118797B-R48-C48	E
SA1184DX1XB02813-A118797B-R48-C53	B
SA1184DX1XB02813-A118797B-R48-C59	A
SA1184DX1XB02813-A118797B-R48-C62	C
SA1184DX1XB02813-A118797B-R48-C70	C
SA1184DX1XB02813-A118797B-R49-C14	C
SA1184DX1XB02813-A118797B-R49-C19	A
SA1184DX1XB02813-A118797B-R49-C23	A
SA1184DX1XB02813-A118797B-R49-C30	E
SA1184DX1XB02813-A118797B-R49-C32	D
SA1184DX1XB02813-A118797B-R49-C42	B
SA1184DX1XB02813-A118797B-R49-C45	D
SA1184DX1XB02813-A118797B-R49-C55	A
SA1184DX1XB02813-A118797B-R49-C66	None
SA1184DX1XB02813-A118797B-R50-C16	C
SA1184DX1XB02813-A118797B-R50-C22	E
SA1184DX1XB02813-A118797B-R50-C24	B
SA1184DX1XB02813-A118797B-R50-C27	A
SA1184DX1XB02813-A118797B-R50-C32	C
SA1184DX1XB02813-A118797B-R50-C47	B
SA1184DX1XB02813-A118797B-R51-C10	C
SA1184DX1XB02813-A118797B-R51-C11	G
SA1184DX1XB02813-A118797B-R51-C22	A
SA1184DX1XB02813-A118797B-R51-C58	E
SA1184DX1XB02813-A118797B-R51-C62	E
SA1184DX1XB02813-A118797B-R51-C65	A
SA1184DX1XB02813-A118797B-R51-C69	C
SA1184DX1XB02813-A118797B-R52-C11	C
SA1184DX1XB02813-A118797B-R52-C18	None
SA1184DX1XB02813-A118797B-R52-C19	F
SA1184DX1XB02813-A118797B-R52-C23	A
SA1184DX1XB02813-A118797B-R52-C28	None
SA1184DX1XB02813-A118797B-R52-C31	D
SA1184DX1XB02813-A118797B-R52-C33	A
SA1184DX1XB02813-A118797B-R52-C41	A
SA1184DX1XB02813-A118797B-R52-C56	C
SA1184DX1XB02813-A118797B-R52-C61	A
SA1184DX1XB02813-A118797B-R52-C63	None
SA1184DX1XB02813-A118797B-R52-C68	B
SA1184DX1XB02813-A118797B-R53-C08	A
SA1184DX1XB02813-A118797B-R53-C11	C
SA1184DX1XB02813-A118797B-R53-C12	C
SA1184DX1XB02813-A118797B-R53-C20	F
SA1184DX1XB02813-A118797B-R53-C23	A
SA1184DX1XB02813-A118797B-R53-C33	C
SA1184DX1XB02813-A118797B-R53-C36	B
SA1184DX1XB02813-A118797B-R53-C42	C
SA1184DX1XB02813-A118797B-R53-C53	A
SA1184DX1XB02813-A118797B-R53-C62	A
SA1184DX1XB02813-A118797B-R54-C11	A
SA1184DX1XB02813-A118797B-R54-C19	C
SA1184DX1XB02813-A118797B-R54-C28	C
SA1184DX1XB02813-A118797B-R54-C30	G
SA1184DX1XB02813-A118797B-R54-C35	D
SA1184DX1XB02813-A118797B-R54-C52	C
SA1184DX1XB02813-A118797B-R54-C70	D
SA1184DX1XB02813-A118797B-R55-C07	C
SA1184DX1XB02813-A118797B-R55-C08	E
SA1184DX1XB02813-A118797B-R55-C09	A
SA1184DX1XB02813-A118797B-R55-C17	A
SA1184DX1XB02813-A118797B-R55-C20	A
SA1184DX1XB02813-A118797B-R55-C24	C
SA1184DX1XB02813-A118797B-R55-C26	A
SA1184DX1XB02813-A118797B-R55-C27	C
SA1184DX1XB02813-A118797B-R55-C28	B
SA1184DX1XB02813-A118797B-R55-C31	A
SA1184DX1XB02813-A118797B-R55-C35	E
SA1184DX1XB02813-A118797B-R55-C45	A
SA1184DX1XB02813-A118797B-R55-C50	G
SA1184DX1XB02813-A118797B-R55-C52	E
SA1184DX1XB02813-A118797B-R55-C58	B
SA1184DX1XB02813-A118797B-R55-C59	A
SA1184DX1XB02813-A118797B-R55-C62	C
SA1184DX1XB02813-A118797B-R56-C10	D
SA1184DX1XB02813-A118797B-R56-C17	None
SA1184DX1XB02813-A118797B-R56-C18	D
SA1184DX1XB02813-A118797B-R56-C19	C
SA1184DX1XB02813-A118797B-R56-C20	E
SA1184DX1XB02813-A118797B-R56-C22	D
SA1184DX1XB02813-A118797B-R56-C32	A
SA1184DX1XB02813-A118797B-R56-C35	C
SA1184DX1XB02813-A118797B-R56-C37	A
SA1184DX1XB02813-A118797B-R56-C49	None
SA1184DX1XB02813-A118797B-R56-C53	G
SA1184DX1XB02813-A118797B-R56-C54	A
SA1184DX1XB02813-A118797B-R56-C59	C
SA1184DX1XB02813-A118797B-R56-C65	E
SA1184DX1XB02813-A118797B-R56-C69	D
SA1184DX1XB02813-A118797B-R57-C09	C
SA1184DX1XB02813-A118797B-R57-C11	None
SA1184DX1XB02813-A118797B-R57-C13	A
SA1184DX1XB02813-A118797B-R57-C21	D
SA1184DX1XB02813-A118797B-R57-C22	A
SA1184DX1XB02813-A118797B-R57-C26	C
SA1184DX1XB02813-A118797B-R57-C32	E
SA1184DX1XB02813-A118797B-R57-C36	A
SA1184DX1XB02813-A118797B-R57-C37	A
SA1184DX1XB02813-A118797B-R57-C43	A
SA1184DX1XB02813-A118797B-R57-C47	A
SA1184DX1XB02813-A118797B-R57-C52	C
SA1184DX1XB02813-A118797B-R57-C53	H
SA1184DX1XB02813-A118797B-R57-C54	None
SA1184DX1XB02813-A118797B-R57-C62	D
SA1184DX1XB02813-A118797B-R57-C64	C
SA1184DX1XB02813-A118797B-R57-C70	D
SA1184DX1XB02813-A118797B-R58-C10	F
SA1184DX1XB02813-A118797B-R58-C11	C
SA1184DX1XB02813-A118797B-R58-C17	None
SA1184DX1XB02813-A118797B-R58-C21	F
SA1184DX1XB02813-A118797B-R58-C23	C
SA1184DX1XB02813-A118797B-R58-C24	C
SA1184DX1XB02813-A118797B-R58-C25	C
SA1184DX1XB02813-A118797B-R58-C29	A
SA1184DX1XB02813-A118797B-R58-C31	E
SA1184DX1XB02813-A118797B-R58-C32	None
SA1184DX1XB02813-A118797B-R58-C35	C
SA1184DX1XB02813-A118797B-R58-C40	A
SA1184DX1XB02813-A118797B-R58-C49	C
SA1184DX1XB02813-A118797B-R58-C50	E
SA1184DX1XB02813-A118797B-R58-C58	E
SA1184DX1XB02813-A118797B-R58-C59	H
SA1184DX1XB02813-A118797B-R58-C65	D
SA1184DX1XB02813-A118797B-R58-C67	E
SA1184DX1XB02813-A118797B-R59-C07	H
SA1184DX1XB02813-A118797B-R59-C09	None
SA1184DX1XB02813-A118797B-R59-C12	A
SA1184DX1XB02813-A118797B-R59-C14	A
SA1184DX1XB02813-A118797B-R59-C15	C
SA1184DX1XB02813-A118797B-R59-C16	A
SA1184DX1XB02813-A118797B-R59-C17	B
SA1184DX1XB02813-A118797B-R59-C19	A
SA1184DX1XB02813-A118797B-R59-C21	B
SA1184DX1XB02813-A118797B-R59-C22	G
SA1184DX1XB02813-A118797B-R59-C23	G
SA1184DX1XB02813-A118797B-R59-C24	None
SA1184DX1XB02813-A118797B-R59-C25	C
SA1184DX1XB02813-A118797B-R59-C28	C
SA1184DX1XB02813-A118797B-R59-C31	E
SA1184DX1XB02813-A118797B-R59-C34	B
SA1184DX1XB02813-A118797B-R59-C36	A
SA1184DX1XB02813-A118797B-R59-C41	C
SA1184DX1XB02813-A118797B-R59-C42	G
SA1184DX1XB02813-A118797B-R59-C48	B
SA1184DX1XB02813-A118797B-R59-C51	A
SA1184DX1XB02813-A118797B-R59-C54	A
SA1184DX1XB02813-A118797B-R59-C57	E
SA1184DX1XB02813-A118797B-R59-C59	C
SA1184DX1XB02813-A118797B-R59-C60	G
SA1184DX1XB02813-A118797B-R59-C65	H
SA1184DX1XB02813-A118797B-R59-C68	E
SA1184DX1XB02813-A118797B-R60-C10	A
SA1184DX1XB02813-A118797B-R60-C13	A
SA1184DX1XB02813-A118797B-R60-C21	A
SA1184DX1XB02813-A118797B-R60-C25	E
SA1184DX1XB02813-A118797B-R60-C27	A
SA1184DX1XB02813-A118797B-R60-C28	A
SA1184DX1XB02813-A118797B-R60-C32	C
SA1184DX1XB02813-A118797B-R60-C33	A
SA1184DX1XB02813-A118797B-R60-C36	B
SA1184DX1XB02813-A118797B-R60-C40	C
SA1184DX1XB02813-A118797B-R60-C47	A
SA1184DX1XB02813-A118797B-R60-C54	H
SA1184DX1XB02813-A118797B-R60-C58	A
SA1184DX1XB02813-A118797B-R60-C60	E
SA1184DX1XB02813-A118797B-R60-C64	A
SA1184DX1XB02813-A118797B-R60-C65	H
SA1184DX1XB02813-A118797B-R61-C10	A
SA1184DX1XB02813-A118797B-R61-C11	H
SA1184DX1XB02813-A118797B-R61-C14	C
SA1184DX1XB02813-A118797B-R61-C18	C
SA1184DX1XB02813-A118797B-R61-C19	B
SA1184DX1XB02813-A118797B-R61-C24	A
SA1184DX1XB02813-A118797B-R61-C25	A
SA1184DX1XB02813-A118797B-R61-C27	C
SA1184DX1XB02813-A118797B-R61-C30	D
SA1184DX1XB02813-A118797B-R61-C34	B
SA1184DX1XB02813-A118797B-R61-C36	C
SA1184DX1XB02813-A118797B-R61-C41	H
SA1184DX1XB02813-A118797B-R61-C45	A
SA1184DX1XB02813-A118797B-R61-C49	A
SA1184DX1XB02813-A118797B-R61-C50	G
SA1184DX1XB02813-A118797B-R61-C57	D
SA1184DX1XB02813-A118797B-R61-C59	C
SA1184DX1XB02813-A118797B-R61-C70	A
SA1184DX1XB02813-A118797B-R62-C08	A
SA1184DX1XB02813-A118797B-R62-C10	A
SA1184DX1XB02813-A118797B-R62-C11	F
SA1184DX1XB02813-A118797B-R62-C12	None
SA1184DX1XB02813-A118797B-R62-C24	A
SA1184DX1XB02813-A118797B-R62-C25	E
SA1184DX1XB02813-A118797B-R62-C28	C
SA1184DX1XB02813-A118797B-R62-C32	A
SA1184DX1XB02813-A118797B-R62-C35	A
SA1184DX1XB02813-A118797B-R62-C40	A
SA1184DX1XB02813-A118797B-R62-C41	E
SA1184DX1XB02813-A118797B-R62-C43	C
SA1184DX1XB02813-A118797B-R62-C45	A
SA1184DX1XB02813-A118797B-R62-C48	C
SA1184DX1XB02813-A118797B-R62-C55	C
SA1184DX1XB02813-A118797B-R62-C60	F
SA1184DX1XB02813-A118797B-R62-C66	A
SA1184DX1XB02813-A118797B-R62-C68	A
SA1184DX1XB02813-A118797B-R62-C69	B
SA1184DX1XB02813-A118797B-R63-C13	D
SA1184DX1XB02813-A118797B-R63-C25	None
SA1184DX1XB02813-A118797B-R63-C30	A
SA1184DX1XB02813-A118797B-R63-C31	H
SA1184DX1XB02813-A118797B-R63-C33	G
SA1184DX1XB02813-A118797B-R63-C35	E
SA1184DX1XB02813-A118797B-R63-C37	A
SA1184DX1XB02813-A118797B-R63-C47	D
SA1184DX1XB02813-A118797B-R63-C51	A
SA1184DX1XB02813-A118797B-R63-C56	None
SA1184DX1XB02813-A118797B-R64-C07	D
SA1184DX1XB02813-A118797B-R64-C14	A
SA1184DX1XB02813-A118797B-R64-C15	H
SA1184DX1XB02813-A118797B-R64-C21	G
SA1184DX1XB02813-A118797B-R64-C28	G
SA1184DX1XB02813-A118797B-R64-C36	B
SA1184DX1XB02813-A118797B-R64-C41	B
SA1184DX1XB02813-A118797B-R64-C43	C
SA1184DX1XB02813-A118797B-R64-C44	A
SA1184DX1XB02813-A118797B-R64-C58	None
SA1184DX1XB02813-A118797B-R64-C59	F
SA1184DX1XB02813-A118797B-R64-C63	D
SA1184DX1XB02813-A118797B-R64-C66	F
SA1184DX1XB02813-A118797B-R64-C68	None
SA1184DX1XB02813-A118797B-R64-C70	C
SA1184DX1XB02813-A118797B-R65-C11	C
SA1184DX1XB02813-A118797B-R65-C12	C
SA1184DX1XB02813-A118797B-R65-C15	C
SA1184DX1XB02813-A118797B-R65-C16	B
SA1184DX1XB02813-A118797B-R65-C20	None
SA1184DX1XB02813-A118797B-R65-C23	F
SA1184DX1XB02813-A118797B-R65-C25	G
SA1184DX1XB02813-A118797B-R65-C26	C
SA1184DX1XB02813-A118797B-R65-C32	A
SA1184DX1XB02813-A118797B-R65-C35	E
SA1184DX1XB02813-A118797B-R65-C39	G
SA1184DX1XB02813-A118797B-R65-C43	A
SA1184DX1XB02813-A118797B-R65-C48	D
SA1184DX1XB02813-A118797B-R65-C60	A
SA1184DX1XB02813-A118797B-R65-C64	A
SA1184DX1XB02813-A118797B-R65-C65	D
SA1184DX1XB02813-A118797B-R65-C70	A
SA1184DX1XB02813-A118797B-R66-C07	A
SA1184DX1XB02813-A118797B-R66-C08	C
SA1184DX1XB02813-A118797B-R66-C09	C
SA1184DX1XB02813-A118797B-R66-C11	C
SA1184DX1XB02813-A118797B-R66-C12	A
SA1184DX1XB02813-A118797B-R66-C23	C
SA1184DX1XB02813-A118797B-R66-C26	C
