cell_id	clone_id
SA1162BX1XB03004-A118804A-R03-C28	F
SA1162BX1XB03004-A118804A-R03-C39	D
SA1162BX1XB03004-A118804A-R03-C45	E
SA1162BX1XB03004-A118804A-R03-C61	D
SA1162BX1XB03004-A118804A-R04-C07	D
SA1162BX1XB03004-A118804A-R04-C26	D
SA1162BX1XB03004-A118804A-R04-C52	H
SA1162BX1XB03004-A118804A-R04-C58	F
SA1162BX1XB03004-A118804A-R04-C60	D
SA1162BX1XB03004-A118804A-R04-C65	H
SA1162BX1XB03004-A118804A-R05-C28	H
SA1162BX1XB03004-A118804A-R05-C31	D
SA1162BX1XB03004-A118804A-R05-C36	D
SA1162BX1XB03004-A118804A-R05-C48	D
SA1162BX1XB03004-A118804A-R05-C56	H
SA1162BX1XB03004-A118804A-R05-C69	D
SA1162BX1XB03004-A118804A-R06-C24	H
SA1162BX1XB03004-A118804A-R06-C42	D
SA1162BX1XB03004-A118804A-R06-C44	D
SA1162BX1XB03004-A118804A-R06-C60	D
SA1162BX1XB03004-A118804A-R08-C22	H
SA1162BX1XB03004-A118804A-R08-C26	E
SA1162BX1XB03004-A118804A-R09-C07	H
SA1162BX1XB03004-A118804A-R10-C14	D
SA1162BX1XB03004-A118804A-R12-C11	D
SA1162BX1XB03004-A118804A-R13-C19	H
SA1162BX1XB03004-A118804A-R13-C33	D
SA1162BX1XB03004-A118804A-R13-C39	E
SA1162BX1XB03004-A118804A-R13-C51	D
SA1162BX1XB03004-A118804A-R13-C62	D
SA1162BX1XB03004-A118804A-R14-C17	D
SA1162BX1XB03004-A118804A-R14-C33	D
SA1162BX1XB03004-A118804A-R14-C47	D
SA1162BX1XB03004-A118804A-R15-C07	D
SA1162BX1XB03004-A118804A-R15-C22	E
SA1162BX1XB03004-A118804A-R15-C28	D
SA1162BX1XB03004-A118804A-R15-C37	E
SA1162BX1XB03004-A118804A-R15-C45	D
SA1162BX1XB03004-A118804A-R15-C62	E
SA1162BX1XB03004-A118804A-R15-C66	D
SA1162BX1XB03004-A118804A-R16-C10	F
SA1162BX1XB03004-A118804A-R16-C18	D
SA1162BX1XB03004-A118804A-R16-C19	D
SA1162BX1XB03004-A118804A-R16-C25	F
SA1162BX1XB03004-A118804A-R16-C34	D
SA1162BX1XB03004-A118804A-R17-C10	D
SA1162BX1XB03004-A118804A-R17-C68	D
SA1162BX1XB03004-A118804A-R18-C10	D
SA1162BX1XB03004-A118804A-R18-C33	E
SA1162BX1XB03004-A118804A-R18-C49	H
SA1162BX1XB03004-A118804A-R18-C66	E
SA1162BX1XB03004-A118804A-R19-C24	D
SA1162BX1XB03004-A118804A-R19-C29	H
SA1162BX1XB03004-A118804A-R19-C45	D
SA1162BX1XB03004-A118804A-R19-C59	D
SA1162BX1XB03004-A118804A-R19-C60	D
SA1162BX1XB03004-A118804A-R20-C40	None
SA1162BX1XB03004-A118804A-R21-C45	H
SA1162BX1XB03004-A118804A-R21-C56	D
SA1162BX1XB03004-A118804A-R21-C63	D
SA1162BX1XB03004-A118804A-R22-C40	D
SA1162BX1XB03004-A118804A-R23-C23	D
SA1162BX1XB03004-A118804A-R24-C18	D
SA1162BX1XB03004-A118814B-R45-C07	D
SA1162BX1XB03004-A118814B-R45-C50	E
SA1162BX1XB03004-A118814B-R46-C33	E
SA1162BX1XB03004-A118814B-R46-C51	F
SA1162BX1XB03004-A118814B-R47-C41	D
SA1162BX1XB03004-A118814B-R47-C60	D
SA1162BX1XB03004-A118814B-R48-C32	E
SA1162BX1XB03004-A118814B-R48-C64	H
SA1162BX1XB03004-A118814B-R48-C70	D
SA1162BX1XB03004-A118814B-R49-C17	H
SA1162BX1XB03004-A118814B-R49-C35	H
SA1162BX1XB03004-A118814B-R49-C51	H
SA1162BX1XB03004-A118814B-R50-C18	D
SA1162BX1XB03004-A118814B-R50-C54	H
SA1162BX1XB03004-A118814B-R50-C60	F
SA1162BX1XB03004-A118814B-R51-C09	D
SA1162BX1XB03004-A118814B-R51-C23	H
SA1162BX1XB03004-A118814B-R51-C39	E
SA1162BX1XB03004-A118814B-R51-C63	H
SA1162BX1XB03004-A118814B-R51-C65	None
SA1162BX1XB03004-A118814B-R52-C52	D
SA1162BX1XB03004-A118814B-R52-C67	H
SA1162BX1XB03004-A118814B-R53-C17	D
SA1162BX1XB03004-A118814B-R53-C47	D
SA1162BX1XB03004-A118814B-R53-C57	E
SA1162BX1XB03004-A118814B-R53-C64	D
SA1162BX1XB03004-A118814B-R54-C18	D
SA1162BX1XB03004-A118814B-R54-C20	H
SA1162BX1XB03004-A118814B-R54-C39	H
SA1162BX1XB03004-A118814B-R54-C65	D
SA1162BX1XB03004-A118814B-R55-C08	D
SA1162BX1XB03004-A118814B-R55-C15	F
SA1162BX1XB03004-A118814B-R55-C17	F
SA1162BX1XB03004-A118814B-R55-C18	E
SA1162BX1XB03004-A118814B-R55-C29	H
SA1162BX1XB03004-A118814B-R55-C30	H
SA1162BX1XB03004-A118814B-R55-C55	D
SA1162BX1XB03004-A118814B-R55-C57	E
SA1162BX1XB03004-A118814B-R55-C59	E
SA1162BX1XB03004-A118814B-R55-C66	H
SA1162BX1XB03004-A118814B-R56-C12	D
SA1162BX1XB03004-A118814B-R56-C18	D
SA1162BX1XB03004-A118814B-R56-C32	D
SA1162BX1XB03004-A118814B-R56-C52	E
SA1162BX1XB03004-A118814B-R56-C64	D
SA1162BX1XB03004-A118814B-R57-C11	D
SA1162BX1XB03004-A118814B-R57-C22	H
SA1162BX1XB03004-A118814B-R58-C08	E
SA1162BX1XB03004-A118814B-R58-C09	H
SA1162BX1XB03004-A118814B-R58-C19	D
SA1162BX1XB03004-A118814B-R58-C57	None
SA1162BX1XB03004-A118814B-R59-C16	E
SA1162BX1XB03004-A118814B-R59-C28	D
SA1162BX1XB03004-A118814B-R59-C37	D
SA1162BX1XB03004-A118814B-R59-C39	H
SA1162BX1XB03004-A118814B-R59-C56	D
SA1162BX1XB03004-A118814B-R59-C59	D
SA1162BX1XB03004-A118814B-R59-C64	F
SA1162BX1XB03004-A118814B-R59-C70	D
SA1162BX1XB03004-A118814B-R60-C66	H
SA1162BX1XB03004-A118814B-R62-C14	E
SA1162BX1XB03004-A118814B-R62-C57	D
SA1162BX1XB03004-A118814B-R62-C65	F
SA1162BX1XB03004-A118814B-R63-C34	E
SA1162BX1XB03004-A118814B-R63-C53	D
SA1162BX1XB03004-A118814B-R63-C63	D
SA1162BX1XB03004-A118814B-R65-C40	D
SA1162BX1XB03004-A118814B-R65-C47	H
SA1162BX1XB03004-A118814B-R65-C63	E
SA1162BX1XB03004-A118814B-R66-C24	D
SA1162BX1XB03004-A118814B-R66-C32	E
SA1162BX1XB03004-A118814B-R70-C35	E
SA1162BX1XB03004-A118814B-R70-C43	D
SA1162BX1XB03004-A118814B-R70-C48	D
SA1162BX1XB03004-A118814B-R70-C59	E
SA1162SA-A95668A-R05-C16	B
SA1162SA-A95668A-R05-C17	B
SA1162SA-A95668A-R05-C21	B
SA1162SA-A95668A-R05-C36	B
SA1162SA-A95668A-R05-C52	B
SA1162SA-A95668A-R05-C53	B
SA1162SA-A95668A-R05-C65	B
SA1162SA-A95668A-R07-C28	B
SA1162SA-A95668A-R07-C45	B
SA1162SA-A95668A-R08-C70	B
SA1162SA-A95668A-R09-C49	B
SA1162SA-A95668A-R10-C14	C
SA1162SA-A95668A-R10-C25	B
SA1162SA-A95668A-R10-C46	D
SA1162SA-A95668A-R10-C56	B
SA1162SA-A95668A-R11-C30	B
SA1162SA-A95668A-R12-C16	B
SA1162SA-A95668A-R12-C25	D
SA1162SA-A95668A-R12-C28	B
SA1162SA-A95668A-R12-C57	B
SA1162SA-A95668A-R14-C17	B
SA1162SA-A95668A-R14-C29	C
SA1162SA-A95668A-R15-C47	D
SA1162SA-A95668A-R16-C17	B
SA1162SA-A95668A-R16-C40	B
SA1162SA-A96142B-R51-C24	C
SA1162SA-A96142B-R54-C17	A
SA1162SA-A96142B-R54-C36	C
SA1162SA-A96142B-R55-C23	C
SA1162SA-A96142B-R56-C27	B
SA1162SA-A96142B-R57-C39	C
SA1162SA-A96142B-R58-C07	A
SA1162SA-A96142B-R58-C13	C
SA1162SA-A96142B-R58-C39	C
SA1162SA-A96142B-R58-C69	A
SA1162SA-A96142B-R59-C37	B
SA1162SA-A96142B-R59-C63	C
SA1162SA-A96142B-R62-C37	B
SA1162SA-A96142B-R62-C39	C
SA1162SA-A96142B-R63-C55	G
SA1162SA-A96142B-R63-C61	C
SA1162SA-A96142B-R65-C37	A
SA1162SA-A96142B-R66-C31	A
SA1162SA-A96142B-R66-C40	C
SA1162SA-A96142B-R66-C64	C
SA1162SA-A96142B-R67-C07	B
SA1162SA-A96142B-R68-C36	A
SA1162SA-A96142B-R68-C48	A
SA1162SA-A96142B-R68-C51	A
SA1162SA-A96142B-R69-C53	A
SA1162SA-A96154A-R03-C50	C
SA1162SA-A96154A-R04-C63	B
SA1162SA-A96154A-R06-C57	C
SA1162SA-A96154A-R07-C40	A
SA1162SA-A96154A-R07-C43	A
SA1162SA-A96154A-R09-C34	D
SA1162SA-A96154A-R11-C25	A
SA1162SA-A96154A-R12-C29	A
SA1162SA-A96154A-R12-C34	D
SA1162SA-A96154A-R12-C44	A
SA1162SA-A96154A-R12-C61	A
SA1162SA-A96154A-R14-C36	A
SA1162SA-A96154A-R15-C54	A
SA1162SA-A96154A-R16-C57	B
SA1162SA-A96154A-R18-C56	A
SA1162SA-A96154A-R18-C64	C
SA1162SA-A96154A-R22-C43	A
SA1162SA-A96154A-R23-C37	A
